197,./playback/STIMULI/wavFilesTest/1050-134119-0002_6388-64974-0060_02_92_nspkrs_2.wav,2,2,TRAIN, 0.16,6.611,6.764
73,./playback/STIMULI/wavFilesTest/986-129388-0046_986-129388-0002_03_65_nspkrs_1.wav,1,1,TRAIN, 0.16,6.892,7.008
83,./playback/STIMULI/wavFilesTest/6295-64301-0014_6295-244435-0029_04_57_nspkrs_1.wav,1,1,TRAIN, 0.08,8.532,8.647
200,./playback/STIMULI/wavFilesTest/6319-64726-0010_7276-90847-0037_04_96_nspkrs_2.wav,2,2,TRAIN, 0.12,10.079,10.173
9,./playback/STIMULI/wavFilesTest/451-126829-0010_451-126826-0007_03_64_nspkrs_1.wav,1,1,TRAIN, 0.10,6.583,6.681
