49,./playback/STIMULI/chineese/wavFilesTest/BAC009S0121W0415_BAC009S0121W0371_03_27_nspkrs_1.wav,1,2,TEST, 0.00,7.424,7.477
11,./playback/STIMULI/chineese/wavFilesTest/BAC009S0038W0122_BAC009S0718W0357_03_53_nspkrs_2.wav,2,2,TEST, 0.00,7.463,7.515
15,./playback/STIMULI/chineese/wavFilesTest/BAC009S0046W0243_BAC009S0102W0212_03_56_nspkrs_2.wav,2,2,TEST, 0.00,7.430,7.480
37,./playback/STIMULI/chineese/wavFilesTest/BAC009S0090W0286_BAC009S0109W0462_04_92_nspkrs_2.wav,2,1,TEST, 0.00,10.185,10.238
68,./playback/STIMULI/chineese/wavFilesTest/BAC009S0195W0418_BAC009S0195W0360_03_84_nspkrs_1.wav,1,1,TEST, 0.00,7.180,7.232
64,./playback/STIMULI/chineese/wavFilesTest/BAC009S0187W0335_BAC009S0203W0176_04_71_nspkrs_2.wav,2,1,TEST, 0.00,8.426,8.478
100,./playback/STIMULI/chineese/wavFilesTest/BAC009S0743W0407_BAC009S0743W0382_02_56_nspkrs_1.wav,1,1,TEST, 0.00,6.421,6.472
18,./playback/STIMULI/chineese/wavFilesTest/BAC009S0050W0308_BAC009S0050W0275_04_85_nspkrs_1.wav,1,1,TEST, 0.00,8.434,8.485
85,./playback/STIMULI/chineese/wavFilesTest/BAC009S0347W0352_BAC009S0347W0314_03_13_nspkrs_1.wav,1,1,TEST, 0.00,6.174,6.224
77,./playback/STIMULI/chineese/wavFilesTest/BAC009S0232W0412_BAC009S0363W0133_04_42_nspkrs_2.wav,2,2,TEST, 0.00,8.432,8.484
51,./playback/STIMULI/chineese/wavFilesTest/BAC009S0128W0416_BAC009S0128W0353_02_59_nspkrs_1.wav,1,1,TEST, 0.00,7.176,7.228
43,./playback/STIMULI/chineese/wavFilesTest/BAC009S0108W0444_BAC009S0108W0334_02_99_nspkrs_1.wav,1,1,TEST, 0.00,7.450,7.499
79,./playback/STIMULI/chineese/wavFilesTest/BAC009S0247W0341_BAC009S0247W0268_02_54_nspkrs_1.wav,1,1,TEST, 0.00,6.925,6.978
17,./playback/STIMULI/chineese/wavFilesTest/BAC009S0050W0290_BAC009S0078W0244_04_21_nspkrs_2.wav,2,2,TEST, 0.00,8.681,8.733
28,./playback/STIMULI/chineese/wavFilesTest/BAC009S0071W0167_BAC009S0083W0402_04_61_nspkrs_2.wav,2,2,TEST, 0.00,8.173,8.224
23,./playback/STIMULI/chineese/wavFilesTest/BAC009S0064W0353_BAC009S0064W0267_03_02_nspkrs_1.wav,1,1,TEST, 0.00,7.914,7.966
69,./playback/STIMULI/chineese/wavFilesTest/BAC009S0197W0310_BAC009S0744W0178_03_45_nspkrs_2.wav,2,2,TEST, 0.00,7.193,7.244
87,./playback/STIMULI/chineese/wavFilesTest/BAC009S0356W0160_BAC009S0511W0405_04_50_nspkrs_2.wav,2,2,TEST, 0.00,9.428,9.480
83,./playback/STIMULI/chineese/wavFilesTest/BAC009S0342W0169_BAC009S0342W0129_03_49_nspkrs_1.wav,1,1,TEST, 0.00,6.957,7.009
8,./playback/STIMULI/chineese/wavFilesTest/BAC009S0032W0445_BAC009S0032W0219_03_81_nspkrs_1.wav,1,2,TEST, 0.00,7.672,7.723
60,./playback/STIMULI/chineese/wavFilesTest/BAC009S0167W0400_BAC009S0167W0388_02_72_nspkrs_1.wav,1,1,TEST, 0.00,6.674,6.722
52,./playback/STIMULI/chineese/wavFilesTest/BAC009S0130W0243_BAC009S0230W0296_02_78_nspkrs_2.wav,2,2,TEST, 0.00,5.918,5.971
35,./playback/STIMULI/chineese/wavFilesTest/BAC009S0089W0196_BAC009S0705W0255_04_30_nspkrs_2.wav,2,2,TEST, 0.00,7.928,7.978
34,./playback/STIMULI/chineese/wavFilesTest/BAC009S0085W0438_BAC009S0119W0152_03_70_nspkrs_2.wav,2,2,TEST, 0.00,7.678,7.728
73,./playback/STIMULI/chineese/wavFilesTest/BAC009S0210W0307_BAC009S0352W0139_03_22_nspkrs_2.wav,2,2,TEST, 0.00,8.429,8.482
90,./playback/STIMULI/chineese/wavFilesTest/BAC009S0517W0412_BAC009S0517W0305_02_87_nspkrs_1.wav,1,1,TEST, 0.00,6.666,6.716
12,./playback/STIMULI/chineese/wavFilesTest/BAC009S0039W0369_BAC009S0058W0344_04_43_nspkrs_2.wav,2,2,TEST, 0.00,7.682,7.733
62,./playback/STIMULI/chineese/wavFilesTest/BAC009S0184W0225_BAC009S0660W0219_03_92_nspkrs_2.wav,2,2,TEST, 0.00,8.180,8.230
103,./playback/STIMULI/chineese/wavFilesTest/BAC009S0901W0266_BAC009S0901W0192_02_88_nspkrs_1.wav,1,1,TEST, 0.00,6.423,6.475
50,./playback/STIMULI/chineese/wavFilesTest/BAC009S0125W0128_BAC009S0170W0274_02_88_nspkrs_2.wav,2,2,TEST, 0.00,7.427,7.478
36,./playback/STIMULI/chineese/wavFilesTest/BAC009S0089W0349_BAC009S0089W0154_04_16_nspkrs_1.wav,1,1,TEST, 0.00,7.167,7.216
56,./playback/STIMULI/chineese/wavFilesTest/BAC009S0141W0417_BAC009S0141W0289_02_99_nspkrs_1.wav,1,1,TEST, 0.00,8.179,8.231
106,./playback/STIMULI/chineese/wavFilesTest/BAC009S0916W0467_BAC009S0916W0386_03_18_nspkrs_1.wav,1,1,TEST, 0.00,6.425,6.476
70,./playback/STIMULI/chineese/wavFilesTest/BAC009S0197W0428_BAC009S0197W0146_03_55_nspkrs_1.wav,1,1,TEST, 0.00,6.676,6.726
3,./playback/STIMULI/chineese/wavFilesTest/BAC009S0010W0452_BAC009S0010W0203_02_94_nspkrs_1.wav,1,1,TEST, 0.00,6.162,6.211
44,./playback/STIMULI/chineese/wavFilesTest/BAC009S0110W0303_BAC009S0110W0230_03_54_nspkrs_1.wav,1,1,TEST, 0.00,7.426,7.477
105,./playback/STIMULI/chineese/wavFilesTest/BAC009S0902W0425_BAC009S0902W0208_03_61_nspkrs_1.wav,1,1,TEST, 0.00,8.421,8.474
5,./playback/STIMULI/chineese/wavFilesTest/BAC009S0019W0426_BAC009S0733W0302_02_75_nspkrs_2.wav,2,2,TEST, 0.00,6.677,6.727
1,./playback/STIMULI/chineese/wavFilesTest/BAC009S0005W0398_BAC009S0005W0281_03_12_nspkrs_1.wav,1,2,TEST, 0.00,6.672,6.724
89,./playback/STIMULI/chineese/wavFilesTest/BAC009S0510W0397_BAC009S0510W0268_02_55_nspkrs_1.wav,1,1,TEST, 0.00,6.426,6.477
32,./playback/STIMULI/chineese/wavFilesTest/BAC009S0076W0478_BAC009S0252W0422_02_80_nspkrs_2.wav,2,2,TEST, 0.00,5.912,5.963
48,./playback/STIMULI/chineese/wavFilesTest/BAC009S0121W0178_BAC009S0122W0348_04_55_nspkrs_2.wav,2,2,TEST, 0.00,7.970,8.018
26,./playback/STIMULI/chineese/wavFilesTest/BAC009S0068W0324_BAC009S0906W0357_04_27_nspkrs_2.wav,2,1,TEST, 0.00,7.463,7.516
22,./playback/STIMULI/chineese/wavFilesTest/BAC009S0064W0121_BAC009S0108W0160_03_62_nspkrs_2.wav,2,2,TEST, 0.00,7.926,7.977
54,./playback/STIMULI/chineese/wavFilesTest/BAC009S0138W0364_BAC009S0138W0356_03_04_nspkrs_1.wav,1,1,TEST, 0.00,7.430,7.481
21,./playback/STIMULI/chineese/wavFilesTest/BAC009S0060W0354_BAC009S0714W0158_03_64_nspkrs_2.wav,2,1,TEST, 0.00,7.681,7.731
74,./playback/STIMULI/chineese/wavFilesTest/BAC009S0210W0338_BAC009S0210W0209_02_63_nspkrs_1.wav,1,1,TEST, 0.00,7.673,7.727
91,./playback/STIMULI/chineese/wavFilesTest/BAC009S0599W0369_BAC009S0599W0145_03_02_nspkrs_1.wav,1,1,TEST, 0.00,8.176,8.226
19,./playback/STIMULI/chineese/wavFilesTest/BAC009S0052W0186_BAC009S0084W0412_03_80_nspkrs_2.wav,2,1,TEST, 0.00,6.676,6.726
16,./playback/STIMULI/chineese/wavFilesTest/BAC009S0049W0316_BAC009S0049W0136_03_24_nspkrs_1.wav,1,1,TEST, 0.00,6.428,6.480
66,./playback/STIMULI/chineese/wavFilesTest/BAC009S0194W0331_BAC009S0194W0185_04_71_nspkrs_1.wav,1,1,TEST, 0.00,8.181,8.234
41,./playback/STIMULI/chineese/wavFilesTest/BAC009S0093W0203_BAC009S0106W0233_03_05_nspkrs_2.wav,2,2,TEST, 0.00,6.422,6.473
33,./playback/STIMULI/chineese/wavFilesTest/BAC009S0083W0424_BAC009S0083W0264_03_65_nspkrs_1.wav,1,1,TEST, 0.00,7.177,7.227
53,./playback/STIMULI/chineese/wavFilesTest/BAC009S0131W0134_BAC009S0198W0373_03_08_nspkrs_2.wav,2,2,TEST, 0.00,8.174,8.224
78,./playback/STIMULI/chineese/wavFilesTest/BAC009S0242W0494_BAC009S0242W0152_04_77_nspkrs_1.wav,1,2,TEST, 0.00,8.679,8.729
47,./playback/STIMULI/chineese/wavFilesTest/BAC009S0120W0135_BAC009S0252W0194_04_06_nspkrs_2.wav,2,2,TEST, 0.00,8.430,8.482
59,./playback/STIMULI/chineese/wavFilesTest/BAC009S0153W0169_BAC009S0230W0205_03_06_nspkrs_2.wav,2,2,TEST, 0.00,6.423,6.474
92,./playback/STIMULI/chineese/wavFilesTest/BAC009S0601W0275_BAC009S0716W0469_03_73_nspkrs_2.wav,2,2,TEST, 0.00,7.932,7.982
72,./playback/STIMULI/chineese/wavFilesTest/BAC009S0203W0326_BAC009S0665W0433_04_17_nspkrs_2.wav,2,2,TEST, 0.00,8.674,8.724
93,./playback/STIMULI/chineese/wavFilesTest/BAC009S0661W0448_BAC009S0661W0338_03_86_nspkrs_1.wav,1,2,TEST, 0.00,6.927,6.980
81,./playback/STIMULI/chineese/wavFilesTest/BAC009S0250W0193_BAC009S0715W0430_03_12_nspkrs_2.wav,2,1,TEST, 0.00,6.674,6.728
46,./playback/STIMULI/chineese/wavFilesTest/BAC009S0117W0303_BAC009S0123W0335_05_00_nspkrs_2.wav,2,2,TEST, 0.00,10.436,10.486
29,./playback/STIMULI/chineese/wavFilesTest/BAC009S0071W0461_BAC009S0071W0413_03_17_nspkrs_1.wav,1,2,TEST, 0.00,6.172,6.225
7,./playback/STIMULI/chineese/wavFilesTest/BAC009S0030W0393_BAC009S0030W0127_02_95_nspkrs_1.wav,1,1,TEST, 0.00,7.430,7.482
84,./playback/STIMULI/chineese/wavFilesTest/BAC009S0347W0130_BAC009S0761W0231_04_92_nspkrs_2.wav,2,1,TEST, 0.00,10.193,10.243
76,./playback/STIMULI/chineese/wavFilesTest/BAC009S0221W0390_BAC009S0221W0360_02_68_nspkrs_1.wav,1,1,TEST, 0.00,5.917,5.971
75,./playback/STIMULI/chineese/wavFilesTest/BAC009S0214W0262_BAC009S0757W0439_03_23_nspkrs_2.wav,2,2,TEST, 0.00,7.933,7.985
98,./playback/STIMULI/chineese/wavFilesTest/BAC009S0734W0238_BAC009S0905W0174_04_15_nspkrs_2.wav,2,2,TEST, 0.00,8.687,8.736
10,./playback/STIMULI/chineese/wavFilesTest/BAC009S0037W0398_BAC009S0037W0309_03_07_nspkrs_1.wav,1,2,TEST, 0.00,5.921,5.970
88,./playback/STIMULI/chineese/wavFilesTest/BAC009S0422W0435_BAC009S0727W0193_03_00_nspkrs_2.wav,2,2,TEST, 0.00,6.424,6.475
39,./playback/STIMULI/chineese/wavFilesTest/BAC009S0091W0409_BAC009S0091W0381_04_56_nspkrs_1.wav,1,1,TEST, 0.00,8.935,8.987
31,./playback/STIMULI/chineese/wavFilesTest/BAC009S0072W0461_BAC009S0072W0126_04_38_nspkrs_1.wav,1,1,TEST, 0.00,8.181,8.234
71,./playback/STIMULI/chineese/wavFilesTest/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav,1,1,TEST, 0.00,6.174,6.229
63,./playback/STIMULI/chineese/wavFilesTest/BAC009S0185W0372_BAC009S0185W0370_03_82_nspkrs_1.wav,1,1,TEST, 0.00,7.162,7.212
86,./playback/STIMULI/chineese/wavFilesTest/BAC009S0350W0164_BAC009S0513W0149_03_50_nspkrs_2.wav,2,2,TEST, 0.00,7.432,7.482
9,./playback/STIMULI/chineese/wavFilesTest/BAC009S0036W0376_BAC009S0036W0336_03_34_nspkrs_1.wav,1,1,TEST, 0.00,8.687,8.737
27,./playback/STIMULI/chineese/wavFilesTest/BAC009S0070W0447_BAC009S0083W0159_03_98_nspkrs_2.wav,2,2,TEST, 0.00,8.676,8.729
96,./playback/STIMULI/chineese/wavFilesTest/BAC009S0729W0483_BAC009S0729W0320_04_55_nspkrs_1.wav,1,1,TEST, 0.00,7.677,7.726
42,./playback/STIMULI/chineese/wavFilesTest/BAC009S0095W0359_BAC009S0916W0408_04_44_nspkrs_2.wav,2,2,TEST, 0.00,9.186,9.235
97,./playback/STIMULI/chineese/wavFilesTest/BAC009S0733W0439_BAC009S0733W0401_02_67_nspkrs_1.wav,1,1,TEST, 0.00,7.426,7.476
45,./playback/STIMULI/chineese/wavFilesTest/BAC009S0112W0207_BAC009S0734W0409_02_53_nspkrs_2.wav,2,1,TEST, 0.00,5.421,5.472
